Id,Prediction
r1669_c350,5
r6620_c74,4
r5216_c429,5
r7665_c349,5
r5383_c602,4
r6692_c567,3
r3215_c471,4
r9737_c645,4
r6880_c530,4
r9574_c570,5
r9434_c183,3
r4401_c636,5
r3203_c90,2
r370_c37,4
r4886_c907,3
r8294_c806,5
r1728_c582,4
r5000_c11,3
r974_c214,4
r9353_c311,4
r8896_c199,3
r955_c776,4
r2465_c31,4
r220_c186,3
r9105_c817,5
r5586_c174,4
r8321_c675,4
r7662_c206,5
r2087_c898,3
r586_c417,4
r5356_c855,3
r7429_c10,4
r7868_c669,4
r9252_c139,4
r3838_c264,4
r8708_c594,5
r6259_c314,4
r7655_c819,5
r9410_c585,3
r1132_c802,4
r9405_c925,5
r4234_c23,3
r4293_c545,4
r2898_c134,5
r9645_c156,5
r8986_c629,3
r7272_c241,5
r3528_c344,4
r3087_c547,3
r2206_c689,5
r6612_c553,3
r8635_c361,5
r4183_c942,5
r9586_c239,4
r6585_c46,3
r4453_c258,4
r5316_c618,5
r8717_c853,1
r9797_c293,4
r8156_c127,4
r9423_c306,5
r2492_c26,5
r4071_c789,5
r4057_c70,3
r7743_c311,5
r570_c514,4
r6976_c619,4
r4010_c912,3
r9994_c213,4
r1082_c188,4
r5709_c640,4
r3861_c338,5
r2801_c257,5
r2565_c686,4
r6314_c182,3
r2950_c488,5
r665_c388,3
r2541_c370,5
r3955_c440,5
r9116_c605,5
r709_c484,3
r2285_c705,5
r8398_c488,4
r8656_c317,5
r5060_c527,4
r1635_c8,1
r6408_c278,2
r7547_c445,5
r5889_c756,5
r8366_c405,4
r1895_c556,3
r3638_c258,4
r9738_c791,4
r2572_c1,3
r2475_c480,3
r325_c310,5
r7705_c591,4
r803_c60,4
r4140_c421,4
r4962_c495,4
r1077_c323,3
r9808_c240,1
r9841_c423,5
r614_c849,4
r3403_c618,4
r8743_c521,2
r5716_c275,3
r608_c266,5
r9873_c546,4
r5699_c630,4
r7787_c920,2
r5321_c148,5
r7540_c427,4
r8563_c557,2
r9843_c893,1
r3160_c698,5
r2651_c333,4
r9781_c256,5
r9376_c787,1
r6514_c773,3
r1398_c376,4
r9275_c942,4
r9414_c960,3
r8529_c613,5
r5665_c676,5
r8313_c716,3
r89_c960,3
r4355_c816,4
r9800_c318,4
r549_c700,3
r8945_c44,2
r910_c604,3
r2893_c681,4
r2551_c478,4
r283_c103,5
r7808_c779,3
r4438_c591,5
r1069_c563,4
r5786_c622,5
r4673_c201,2
r9746_c585,2
r2307_c661,5
r2099_c897,5
r8519_c987,5
r5585_c599,3
r4341_c149,2
r6682_c553,4
r1803_c814,5
r3295_c626,4
r6450_c17,3
r8949_c645,5
r9480_c687,4
r3264_c615,5
r5201_c139,3
r5644_c596,5
r741_c771,3
r643_c596,5
r1549_c828,3
r3467_c441,4
r5283_c368,3
r5380_c731,4
r7447_c430,2
r5871_c55,3
r8321_c84,4
r501_c161,5
r4574_c648,5
r3672_c518,4
r7426_c640,5
r1831_c21,5
r7088_c411,3
r1604_c745,4
r7467_c94,5
r261_c669,5
r3110_c117,2
r8695_c985,4
r9500_c552,3
r9215_c473,4
r6625_c310,3
r6643_c620,3
r6450_c475,5
r1895_c792,2
r9584_c659,5
r3598_c481,4
r9985_c295,5
r3426_c256,3
r5721_c871,2
r3472_c849,4
r6076_c802,4
r6467_c749,3
r9068_c940,5
r9486_c327,4
r9013_c545,1
r7485_c685,5
r4849_c257,3
r3320_c508,5
r9975_c471,2
r8784_c397,5
r5477_c154,3
r2020_c84,3
r8379_c241,5
r9008_c745,5
r3123_c386,4
r5901_c60,5
r5209_c648,4
r7095_c754,5
r5546_c553,3
r6909_c716,4
r7859_c403,4
r6714_c594,5
r6579_c184,3
r4143_c63,1
r3863_c614,4
r4238_c250,3
r4191_c160,5
r1580_c769,3
r4494_c92,4
r4864_c418,2
r8232_c176,5
r4781_c598,4
r5543_c230,3
r6797_c642,3
r6331_c5,3
r7666_c239,4
r8435_c453,5
r8842_c690,1
r1452_c165,4
r6612_c440,5
r8633_c692,3
r5153_c536,4
r9912_c249,5
r5116_c931,4
r3743_c492,4
r8341_c8,5
r5139_c317,5
r4885_c102,4
r7080_c950,2
r4482_c487,4
r926_c889,3
r8091_c683,5
r3228_c752,4
r9922_c615,5
r749_c182,5
r7208_c615,5
r4651_c77,4
r6457_c311,5
r2670_c138,3
r8895_c224,1
r3382_c668,5
r1309_c578,4
r6505_c789,2
r8356_c534,3
r6074_c459,5
r9477_c876,5
r4234_c313,5
r8288_c632,5
r6925_c733,4
r4403_c452,4
r9821_c2,5
r3802_c971,4
r296_c598,5
r8064_c161,2
r5179_c672,4
r2929_c559,4
r3685_c499,4
r5555_c606,3
r2246_c649,3
r928_c308,3
r9472_c574,4
r8084_c906,5
r6337_c34,4
r8764_c628,4
r4351_c76,2
r6035_c978,5
r3423_c586,4
r6233_c633,4
r1784_c51,3
r2019_c352,3
r4185_c38,1
r7676_c559,5
r3306_c736,3
r5133_c920,1
r9864_c883,3
r5382_c769,5
r7034_c655,5
r1215_c774,4
r6914_c739,5
r6035_c489,2
r9096_c252,3
r5047_c922,4
r8779_c250,2
r5111_c921,3
r4525_c598,4
r4738_c56,3
r3820_c727,2
r1713_c51,2
r6410_c306,5
r8383_c506,5
r9088_c546,4
r2375_c178,3
r6235_c367,4
r3748_c430,3
r8563_c60,5
r4932_c789,5
r7995_c747,5
r5199_c130,5
r7307_c183,3
r4810_c321,4
r737_c486,5
r6559_c19,2
r8642_c261,3
r1792_c178,5
r8163_c212,2
r1124_c786,4
r1434_c171,5
r9100_c215,5
r4485_c60,5
r8679_c597,4
r5938_c223,5
r2789_c898,2
r4816_c86,4
r8941_c6,5
r9890_c46,5
r3697_c242,3
r9440_c183,5
r8777_c755,5
r557_c716,4
r3474_c214,3
r4128_c792,5
r7329_c445,3
r9085_c648,5
r3211_c836,3
r2545_c131,4
r1672_c756,5
r7347_c791,5
r872_c488,2
r4126_c937,1
r2370_c412,3
r7397_c534,5
r9916_c161,5
r226_c438,1
r7451_c684,5
r7318_c248,1
r5889_c171,4
r7069_c163,2
r9400_c601,4
r5275_c487,3
r9244_c486,3
r4042_c452,3
r4095_c805,5
r8832_c172,5
r788_c716,5
r5373_c216,4
r4861_c178,3
r2300_c656,4
r7543_c160,5
r6974_c369,5
r9451_c497,3
r2653_c465,4
r4016_c475,3
r4233_c89,3
r893_c127,3
r7862_c353,5
r6878_c89,4
r4249_c491,5
r8317_c283,4
r8786_c738,3
r8946_c631,5
r6665_c7,2
r6164_c673,3
r169_c844,3
r7317_c498,3
r9167_c791,4
r4894_c778,1
r7774_c223,2
r2593_c797,3
r7595_c392,5
r1115_c754,3
r5655_c644,1
r6630_c134,5
r6410_c584,5
r6242_c810,2
r5116_c80,4
r7715_c809,5
r3017_c471,5
r9108_c183,4
r5363_c117,1
r503_c794,4
r7988_c486,5
r4232_c697,4
r5654_c606,5
r2128_c497,4
r8302_c661,4
r9442_c585,4
r821_c853,5
r1622_c352,5
r6671_c356,3
r3541_c661,5
r8645_c621,4
r6220_c586,5
r8403_c402,1
r3415_c335,4
r635_c45,5
r4722_c622,5
r949_c4,4
r6402_c545,2
r1489_c936,4
r38_c982,4
r5342_c317,3
r2822_c696,5
r6858_c1000,3
r2405_c152,3
r6709_c296,5
r5825_c552,5
r7811_c306,4
r9654_c617,4
r6303_c877,3
r4627_c251,5
r4251_c241,3
r8591_c710,3
r4667_c982,4
r1862_c269,4
r8820_c876,5
r956_c393,3
r6903_c730,2
r3594_c491,3
r7672_c550,4
r7058_c99,3
r9187_c838,1
r7382_c705,5
r4370_c303,3
r4282_c576,5
r2050_c63,4
r6143_c615,4
r9159_c405,3
r3810_c867,5
r8185_c608,5
r8147_c829,4
r7952_c410,5
r4400_c224,2
r8575_c851,2
r7375_c561,2
r3535_c489,5
r9928_c464,4
r9171_c361,5
r1387_c186,5
r7738_c89,3
r1730_c694,5
r4469_c659,4
r9084_c344,2
r3172_c363,4
r5744_c702,4
r24_c606,4
r719_c303,4
r7479_c643,5
r2921_c547,3
r2956_c10,4
r37_c433,5
r1704_c699,5
r5566_c809,5
r2882_c474,5
r4224_c623,5
r6900_c818,5
r3365_c245,4
r7307_c773,5
r2933_c407,4
r8383_c565,5
r5770_c509,5
r2909_c668,5
r4204_c191,4
r8736_c915,5
r385_c565,5
r5096_c623,5
r1182_c623,4
r4732_c972,4
r3034_c543,3
r9900_c126,4
r112_c269,5
r6200_c214,3
r9233_c118,5
r7100_c425,3
r100_c51,3
r8721_c765,4
r3933_c791,5
r6444_c701,5
r2511_c638,3
r9419_c117,4
r3987_c370,5
r962_c587,1
r3820_c215,4
r7129_c157,4
r3918_c616,4
r6185_c91,5
r4898_c993,3
r8489_c406,5
r9368_c494,4
r8592_c753,2
r9022_c897,2
r3175_c236,5
r5129_c487,4
r7716_c383,4
r6867_c547,5
r4451_c969,5
r4034_c117,3
r2189_c445,5
r5416_c770,3
r7960_c386,3
r404_c477,4
r5085_c662,5
r5442_c15,4
r34_c181,5
r7822_c641,2
r6219_c182,3
r9030_c17,1
r6477_c481,3
r5707_c847,5
r9505_c271,5
r9055_c990,2
r9097_c686,5
r1674_c971,3
r1226_c714,4
r4325_c851,3
r4507_c333,4
r8208_c608,5
r4891_c974,2
r1456_c328,3
r816_c69,3
r3345_c413,4
r4476_c472,4
r7899_c845,3
r1102_c417,3
r3002_c921,3
r6756_c836,2
r7929_c89,2
r7873_c250,5
r9044_c511,5
r4769_c743,5
r7861_c458,3
r2203_c615,3
r7525_c623,5
r2939_c546,5
r4125_c898,4
r6140_c608,5
r8638_c499,5
r1983_c877,5
r4226_c157,4
r8374_c619,4
r8276_c20,3
r5136_c751,1
r2319_c426,4
r9052_c915,4
r5646_c427,4
r7167_c931,3
r4057_c774,3
r6587_c746,4
r2788_c557,2
r1807_c453,5
r5663_c118,4
r889_c746,3
r8260_c407,3
r862_c14,5
r5569_c986,3
r8817_c960,2
r2407_c768,1
r8814_c612,4
r440_c855,3
r6037_c525,3
r2980_c256,5
r131_c411,2
r8573_c29,5
r5122_c439,5
r5115_c496,3
r8672_c924,3
r4548_c581,4
r1912_c736,5
r9542_c571,4
r2024_c408,4
r9437_c258,4
r8134_c619,5
r3667_c700,4
r3797_c867,4
r2749_c58,5
r2754_c33,3
r8394_c127,3
r8433_c297,4
r7743_c108,4
r970_c77,5
r8592_c369,1
r7500_c746,5
r9751_c660,5
r2245_c21,4
r6736_c534,4
r114_c300,5
r7237_c131,5
r66_c331,4
r5697_c230,4
r8828_c299,3
r8547_c915,5
r7049_c69,3
r2234_c503,1
r956_c14,2
r8778_c13,4
r1468_c995,5
r3200_c45,5
r7855_c660,5
r2893_c133,3
r7866_c803,1
r9449_c991,2
r5064_c570,3
r1441_c448,3
r6364_c950,4
r2272_c618,2
r4023_c942,3
r5169_c478,3
r9583_c306,4
r7153_c778,3
r4017_c182,3
r4863_c874,4
r3460_c472,5
r2554_c799,2
r9783_c68,3
r658_c777,4
r9964_c393,4
r4259_c685,5
r9416_c869,2
r2020_c650,5
r9482_c244,4
r631_c99,4
r8578_c54,5
r7828_c5,3
r7079_c586,5
r4314_c6,5
r4350_c684,2
r6879_c171,5
r846_c756,5
r3796_c478,4
r9855_c250,5
r8674_c104,4
r3190_c583,4
r9982_c643,5
r7946_c823,3
r727_c814,2
r6381_c410,2
r9508_c252,1
r7427_c300,4
r5587_c787,4
r9306_c308,4
r6709_c276,2
r6686_c492,3
r2049_c725,5
r1686_c171,5
r467_c598,3
r3485_c99,3
r418_c392,5
r4761_c589,2
r859_c420,4
r1127_c754,5
r3511_c776,5
r4098_c105,3
r5790_c485,3
r6310_c407,4
r9720_c402,5
r2204_c534,5
r5652_c214,5
r1069_c369,2
r9582_c156,3
r3292_c444,4
r1402_c546,3
r8704_c455,3
r9164_c800,2
r9789_c633,5
r5756_c259,3
r5694_c978,4
r7331_c416,3
r1348_c4,4
r5458_c32,5
r7761_c495,5
r3130_c638,5
r6068_c654,4
r3450_c792,5
r7085_c737,3
r5602_c987,2
r7329_c770,4
r8755_c14,4
r2353_c655,2
r2170_c92,3
r5256_c492,2
r7956_c660,1
r6416_c483,3
r2461_c134,1
r1609_c457,3
r4444_c45,3
r625_c367,5
r652_c691,5
r302_c53,4
r7200_c340,5
r463_c396,3
r5768_c597,5
r6625_c533,2
r4005_c587,5
r4347_c649,3
r9703_c171,4
r6467_c497,4
r8323_c703,4
r2081_c363,5
r7211_c89,4
r1146_c342,5
r5904_c596,5
r10_c241,3
r7991_c890,4
r3427_c131,4
r8292_c650,1
r1662_c131,5
r7533_c777,3
r6955_c135,2
r7386_c289,3
r2327_c876,4
r7160_c245,5
r9472_c283,4
r5588_c126,5
r4272_c184,1
r8960_c289,1
r7017_c143,5
r527_c171,5
r1987_c245,4
r7114_c430,3
r3440_c393,5
r5098_c657,5
r9941_c50,5
r2840_c939,5
r9782_c982,4
r9377_c378,3
r3867_c915,5
r5572_c936,4
r9455_c24,3
r6190_c872,3
r8249_c862,1
r7290_c417,3
r219_c403,5
r1650_c21,2
r51_c45,4
r9846_c613,3
r8818_c489,5
r7840_c700,5
r7661_c77,3
r7369_c158,4
r8653_c801,3
r2974_c156,5
r9126_c126,4
r6132_c211,2
r4750_c770,3
r333_c452,3
r3392_c841,4
r2623_c525,3
r1684_c345,4
r3182_c701,5
r1949_c656,5
r9132_c19,1
r3216_c186,3
r217_c726,4
r3536_c372,5
r2788_c545,3
r2588_c631,5
r8511_c256,5
r1812_c586,5
r3440_c465,2
r950_c490,4
r8963_c645,5
r1697_c772,5
r8359_c178,5
r7171_c213,3
r6501_c476,5
r5045_c804,5
r2948_c880,3
r5641_c156,5
r7975_c696,4
r1418_c871,5
r5909_c477,4
r792_c583,5
r6906_c23,4
r3613_c295,5
r8084_c5,5
r600_c304,5
r8966_c32,3
r5121_c754,5
r9572_c302,5
r9687_c89,4
r250_c547,3
r685_c211,2
r3626_c14,5
r3509_c483,1
r5330_c60,4
r2079_c839,4
r1315_c445,4
r266_c423,3
r8651_c522,5
r4103_c659,4
r8143_c229,2
r443_c779,4
r2939_c471,5
r5120_c174,3
r3928_c559,5
r3888_c212,3
r8435_c145,4
r5270_c256,5
r2423_c367,5
r8827_c217,4
r9994_c562,5
r8151_c705,3
r1546_c659,3
r103_c742,1
r5773_c889,3
r7940_c726,3
r9486_c33,4
r3117_c595,5
r8667_c173,5
r8612_c622,5
r1854_c300,5
r9147_c694,4
r9256_c816,4
r3603_c599,5
r2581_c501,5
r7905_c394,3
r4891_c874,3
r4270_c184,4
r9114_c805,5
r2682_c21,2
r8725_c370,4
r4165_c838,3
r9256_c313,3
r9565_c51,3
r7907_c969,5
r7626_c471,5
r4898_c315,3
r7318_c328,5
r9251_c551,2
r3520_c818,3
r7819_c860,4
r6929_c705,1
r8333_c633,5
r8319_c200,1
r3490_c250,3
r5258_c731,3
r2699_c145,2
r6961_c653,4
r6258_c650,3
r1547_c371,3
r5805_c392,4
r4815_c21,3
r5456_c596,5
r6001_c823,3
r4312_c864,4
r3073_c659,5
r8430_c854,3
r9627_c509,4
r1764_c214,4
r7871_c183,5
r7807_c84,5
r2950_c810,5
r4169_c487,5
r8414_c652,4
r5466_c433,5
r5515_c672,3
r6288_c623,5
r6656_c318,2
r4721_c632,5
r8803_c257,3
r332_c525,5
r9052_c997,3
r1492_c257,3
r4122_c635,5
r1805_c381,4
r1867_c883,3
r9870_c421,4
r3171_c308,4
r9855_c102,4
r943_c272,5
r1053_c358,3
r8239_c553,3
r3363_c921,4
r3775_c400,4
r1067_c227,5
r5491_c287,4
r736_c633,5
r70_c504,2
r521_c303,5
r8249_c534,5
r2838_c595,5
r6637_c674,5
r5695_c77,3
r8975_c555,3
r2097_c310,5
r5510_c26,4
r3529_c620,4
r4286_c306,5
r2124_c546,5
r6560_c792,2
r901_c769,4
r6539_c174,4
r8862_c209,2
r3278_c78,5
r7140_c131,3
r225_c267,2
r208_c671,5
r5675_c607,4
r87_c71,2
r4812_c244,3
r7863_c445,5
r2572_c492,2
r3410_c794,4
r617_c477,5
r9659_c310,5
r5391_c106,4
r7243_c486,5
r7558_c809,5
r9941_c573,3
r8782_c134,5
r270_c317,5
r4387_c623,5
r6525_c608,5
r7298_c89,4
r8056_c503,5
r2085_c367,4
r7010_c321,5
r8624_c193,5
r8290_c420,3
r7751_c695,5
r3224_c631,5
r8887_c598,5
r4143_c111,4
r5762_c791,3
r6353_c979,3
r5898_c827,5
r434_c596,5
r1113_c644,5
r8782_c486,2
r370_c488,5
r3343_c351,1
r6986_c496,5
r5798_c71,5
r5808_c256,3
r690_c639,4
r4818_c735,3
r9467_c669,5
r4927_c550,4
r9668_c133,3
r5401_c306,5
r3269_c84,5
r7551_c591,3
r6535_c135,4
r1836_c996,3
r1412_c8,5
r9098_c462,4
r9919_c706,2
r6641_c591,3
r1895_c434,5
r3765_c954,3
r9242_c682,5
r843_c237,1
r1070_c598,4
r2274_c794,4
r8043_c426,3
r1217_c672,5
r2065_c333,3
r8029_c273,2
r9588_c625,2
r8490_c700,3
r2632_c445,5
r8623_c638,5
r72_c127,5
r9602_c408,4
r8488_c357,4
r6447_c570,4
r8595_c661,4
r5640_c250,5
r3599_c143,4
r8733_c14,5
r7863_c148,5
r1878_c16,5
r4627_c406,5
r2235_c668,5
r9844_c385,5
r9225_c445,3
r2894_c494,5
r4112_c79,3
r3956_c700,3
r3152_c925,4
r81_c577,3
r2628_c349,5
r9569_c471,5
r9846_c472,5
r4755_c469,4
r8583_c224,3
r4290_c974,3
r3554_c171,4
r7608_c334,3
r9606_c10,4
r7840_c793,3
r5101_c108,3
r6552_c686,5
r7354_c618,5
r3631_c774,4
r1049_c611,5
r2922_c208,2
r5800_c295,4
r1483_c322,4
r1729_c576,5
r4438_c473,5
r5442_c472,4
r3846_c659,5
r8146_c306,5
r8292_c750,2
r1492_c333,4
r4110_c688,4
r5383_c619,4
r934_c768,5
r5938_c684,5
r3696_c773,3
r9486_c788,2
r926_c982,3
r8675_c699,2
r895_c494,5
r8438_c608,5
r7204_c489,2
r9984_c794,2
r9121_c697,4
r5335_c469,3
r1883_c21,1
r3358_c215,4
r6340_c321,5
r6199_c271,5
r981_c457,3
r4560_c611,4
r6415_c583,3
r1773_c327,4
r7459_c14,5
r7842_c642,3
r2047_c737,3
r9370_c216,2
r9337_c418,3
r8207_c612,5
r6524_c756,4
r5433_c283,2
r4535_c548,4
r6354_c35,3
r8692_c794,5
r8497_c534,4
r4317_c40,5
r2226_c411,5
r1726_c118,4
r7923_c384,5
r7956_c586,5
r4351_c633,5
r485_c249,4
r6324_c106,5
r6835_c511,1
r5393_c10,4
r4384_c594,5
r488_c426,4
r8523_c176,4
r7727_c822,3
r7963_c384,3
r2844_c608,3
r1473_c950,4
r4506_c473,3
r5131_c310,5
r8670_c806,1
r7355_c966,4
r9014_c612,5
r7599_c661,3
r2401_c178,5
r8292_c748,5
r9483_c46,3
r3105_c45,5
r7982_c329,4
r6375_c978,5
r2108_c770,3
r5719_c351,4
r8592_c657,5
r6332_c189,4
r4136_c488,3
r1700_c571,3
r1878_c113,3
r1957_c248,4
r3334_c689,4
r4758_c591,4
r9657_c619,5
r1999_c68,2
r7082_c896,4
r6288_c947,2
r9052_c638,4
r9605_c490,5
r8551_c59,4
r4083_c311,5
r861_c134,5
r2638_c402,5
r180_c161,5
r6741_c629,5
r2973_c747,3
r5101_c825,5
r5916_c30,5
r4284_c778,5
r9425_c596,5
r8410_c763,4
r8771_c638,5
r9618_c589,3
r9343_c85,2
r9862_c528,4
r3880_c8,1
r9737_c235,3
r1637_c667,5
r6700_c213,4
r9103_c95,5
r5976_c476,5
r2368_c805,3
r3324_c613,5
r6866_c626,5
r7623_c10,2
r3530_c594,5
r4963_c626,4
r4645_c662,4
r8863_c1000,4
r242_c575,5
r5654_c213,5
r2270_c4,3
r5012_c451,4
r996_c534,5
r7531_c539,4
r7607_c556,5
r4872_c672,3
r2178_c94,3
r6873_c367,5
r1881_c160,3
r5633_c998,5
r3605_c618,5
r7840_c180,3
r7159_c482,4
r2176_c306,5
r3292_c702,3
r5214_c92,3
r2545_c775,4
r4878_c702,4
r4066_c366,5
r7379_c628,5
r8551_c176,5
r9803_c486,2
r9978_c143,4
r9651_c647,5
r6048_c742,5
r9574_c177,5
r6286_c836,3
r6701_c617,5
r6007_c32,2
r8536_c142,3
r6224_c754,4
r2242_c860,3
r4855_c306,4
r415_c37,4
r8952_c601,5
r7344_c754,5
r8455_c690,4
r9352_c336,4
r4644_c29,4
r696_c434,4
r2590_c99,1
r6429_c183,5
r7577_c615,5
r7238_c206,4
r7655_c823,5
r6028_c464,5
r4732_c595,5
r8130_c396,4
r1950_c214,5
r6121_c689,5
r1134_c829,3
r3001_c718,4
r1398_c586,3
r5588_c135,1
r1884_c138,4
r8172_c89,5
r4437_c610,4
r7239_c554,3
r1230_c497,5
r2331_c302,5
r3694_c729,3
r1443_c983,4
r4805_c660,3
r8857_c691,4
r7850_c602,5
r4561_c983,3
r7152_c183,5
r852_c38,3
r6401_c689,5
r1986_c659,5
r1512_c157,3
r5726_c855,5
r8486_c773,5
r724_c250,3
r7030_c199,3
r8657_c701,4
r8254_c997,2
r7313_c620,5
r2180_c778,4
r898_c434,4
r1418_c478,4
r8883_c596,5
r397_c768,3
r1770_c8,3
r3633_c252,4
r4635_c736,4
r1207_c176,3
r7810_c107,3
r1246_c122,3
r8233_c181,3
r7607_c991,3
r9120_c883,3
r3118_c46,5
r5512_c562,5
r9859_c883,3
r6684_c984,5
r4571_c808,4
r1165_c59,5
r1388_c650,4
r1237_c467,3
r6818_c4,5
r2934_c594,4
r2171_c322,5
r9006_c303,5
r4645_c235,5
r5876_c645,5
r5650_c161,3
r7403_c433,4
r1672_c219,5
r6195_c996,5
r6513_c234,2
r4647_c921,3
r5456_c370,5
r2476_c165,5
r8758_c6,5
r6084_c595,5
r3095_c158,3
r2026_c801,2
r7168_c237,2
r2880_c740,1
r3564_c447,3
r329_c477,5
r9321_c606,5
r7820_c660,5
r7200_c148,5
r5749_c783,3
r1155_c191,4
r6050_c144,3
r197_c702,4
r9244_c162,4
r5719_c223,4
r6707_c773,5
r8225_c45,4
r1519_c330,5
r692_c352,3
r1900_c333,4
r1864_c60,4
r2247_c846,4
r4564_c757,3
r8837_c525,5
r3750_c659,5
r9567_c249,4
r6798_c350,4
r7319_c633,5
r6349_c365,4
r6171_c413,4
r1883_c496,4
r34_c809,5
r7782_c672,5
r7444_c22,4
r2905_c105,4
r4622_c595,4
r7_c68,5
r3674_c665,3
r5598_c794,4
r8227_c492,4
r4002_c358,4
r1785_c94,4
r7618_c731,4
r8507_c618,4
r9525_c186,3
r7992_c700,5
r7683_c40,4
r6388_c921,4
r315_c530,4
r1588_c302,4
r9584_c317,4
r1541_c26,3
r8337_c772,4
r4480_c446,4
r3672_c521,5
r1329_c652,4
r9749_c46,5
r1229_c8,4
r9577_c574,3
r7479_c791,5
r1556_c240,2
r7433_c13,3
r356_c95,4
r6908_c249,5
r2097_c815,4
r2107_c471,5
r7243_c117,2
r9283_c491,5
r9724_c772,5
r7512_c264,4
r6249_c954,2
r1698_c394,5
r4687_c594,5
r8725_c883,4
r5502_c731,3
r8388_c725,3
r3404_c106,4
r5546_c390,2
r6154_c103,5
r5613_c746,5
r9827_c783,5
r5685_c112,5
r561_c76,3
r7660_c511,3
r1633_c720,3
r1309_c124,4
r675_c256,5
r3865_c122,2
r1994_c826,4
r65_c311,5
r2878_c916,3
r6506_c459,5
r1551_c548,4
r8761_c102,5
r2020_c385,4
r5917_c817,3
r2791_c700,2
r7722_c179,2
r464_c839,3
r5898_c249,5
r1563_c7,2
r8809_c94,4
r7064_c60,4
r4152_c106,5
r7734_c694,3
r6352_c418,3
r3890_c214,2
r6120_c650,5
r8901_c311,4
r4049_c966,3
r2628_c675,5
r8379_c288,3
r8839_c555,2
r3500_c665,4
r7588_c409,4
r387_c434,5
r4366_c199,1
r3990_c647,5
r8886_c985,3
r216_c737,4
r8123_c155,5
r4447_c131,3
r2432_c352,5
r7078_c99,3
r9434_c406,3
r2563_c494,4
r9105_c321,5
r2274_c576,4
r5730_c76,4
r4375_c79,4
r4775_c59,3
r5417_c402,4
r4084_c810,3
r2642_c658,5
r8359_c933,3
r8777_c328,5
r2313_c644,5
r2568_c144,5
r5458_c657,3
r4124_c295,5
r1832_c331,3
r7381_c488,5
r9303_c466,3
r6880_c367,4
r1752_c685,1
r586_c633,5
r2383_c208,5
r7964_c119,2
r1530_c123,3
r3494_c161,5
r2291_c20,2
r5755_c737,2
r3931_c491,4
r6962_c305,5
r2822_c465,3
r1360_c745,2
r5227_c764,3
r4683_c606,5
r8490_c458,1
r1732_c773,2
r2718_c952,4
r774_c678,5
r8245_c228,4
r3877_c377,5
r3366_c307,5
r2676_c312,5
r8911_c72,5
r6628_c877,3
r7752_c26,3
r3211_c538,4
r5141_c114,2
r8501_c212,2
r1661_c469,4
r2185_c111,5
r5603_c576,5
r1602_c587,5
r129_c173,4
r2644_c611,5
r5416_c644,4
r5384_c697,5
r2986_c674,3
r4862_c849,5
r8727_c684,3
r6539_c694,5
r526_c439,5
r5512_c945,5
r2188_c165,5
r6514_c541,1
r9668_c182,1
r7573_c76,5
r888_c370,5
r2226_c958,4
r9093_c703,5
r7417_c519,3
r590_c598,5
r6955_c549,2
r2175_c755,4
r3808_c534,5
r1404_c743,4
r3592_c450,4
r2594_c257,1
r566_c443,5
r9479_c250,3
r1917_c457,5
r3424_c597,4
r4216_c670,4
r9533_c867,3
r7956_c818,5
r4232_c424,3
r4995_c668,4
r5812_c722,2
r7980_c406,3
r4433_c4,4
r9034_c178,1
r2566_c168,3
r6433_c592,3
r6559_c995,5
r9658_c107,3
r8765_c876,3
r2236_c22,4
r6779_c40,5
r2839_c245,3
r8278_c894,4
r5996_c457,5
r7151_c257,4
r7753_c877,5
r493_c509,5
r8428_c755,4
r7853_c160,5
r7799_c823,5
r8049_c51,5
r7737_c772,3
r1970_c550,4
r5611_c698,4
r3713_c774,5
r3861_c547,4
r8869_c156,4
r271_c178,5
r1254_c995,4
r6562_c352,5
r7601_c719,5
r8359_c15,2
r2260_c534,1
r1054_c558,4
r1500_c659,3
r8748_c279,3
r794_c668,5
r1489_c912,3
r9034_c300,4
r9856_c642,3
r3807_c609,4
r8693_c306,5
r1404_c550,5
r905_c185,4
r5706_c993,4
r4817_c143,3
r7043_c532,3
r3955_c158,2
r7795_c458,5
r6890_c420,4
r5541_c553,2
r7220_c659,4
r4126_c486,4
r6795_c309,3
r9365_c624,4
r5071_c497,5
r2383_c431,4
r8996_c645,5
r7760_c318,4
r5552_c722,5
r4156_c105,2
r3357_c302,5
r6908_c367,5
r7072_c117,4
r2158_c466,3
r8768_c836,1
r6681_c251,4
r5990_c805,5
r2998_c757,2
r998_c888,4
r5648_c731,5
r4403_c448,3
r5798_c471,5
r5513_c549,4
r1773_c683,4
r4326_c594,3
r15_c971,5
r9807_c487,5
r7233_c595,5
r8104_c295,4
r4488_c679,5
r4459_c989,1
r607_c762,3
r3487_c611,2
r9140_c545,4
r7928_c184,4
r8591_c295,5
r2410_c612,4
r4897_c995,4
r8563_c306,5
r8820_c769,5
r3800_c796,3
r4951_c298,5
r7283_c301,5
r7261_c743,4
r4739_c611,4
r170_c666,3
r4443_c599,5
r7110_c343,5
r6151_c120,5
r5922_c318,3
r6886_c434,3
r6650_c94,3
r7078_c490,4
r6505_c1000,2
r7607_c570,5
r7491_c866,4
r677_c689,5
r1804_c832,3
r7482_c144,2
r5000_c689,5
r4237_c226,2
r563_c474,5
r5316_c225,1
r5309_c484,4
r2472_c705,4
r1424_c594,5
r709_c985,3
r4126_c95,4
r4978_c402,5
r3256_c8,3
